,CHIR99021_uM,BMP4_uM,BMP7_uM,SHH_uM,SAG_uM,RA_uM,FGF8_uM,FGF2_uM,FGF4_uM,IWP2_uM,XAV939_uM,SB431542_uM,LDN193189_uM,DAPT_uM,EGF_uM,ActivinA_uM,Dorsomorphin_uM,purmorphamine_uM,cyclopamine_uM,log_harvest_day
virtual_02259,1.5,0.0007692307692307692,0.0,0.01020408163265306,0.5,0.01,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02260,3.0,0.0003846153846153846,0.0,0.0,0.5,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02261,6.0,0.0007692307692307692,0.0,0.00510204081632653,0.05,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02262,0.0,0.0007692307692307692,0.0,0.00510204081632653,0.0,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02263,1.0,0.0007692307692307692,0.0,0.01020408163265306,0.0,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02264,3.0,0.0019230769230769232,0.0,0.01020408163265306,0.05,0.05,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02265,1.5,0.0019230769230769232,0.0,0.0,0.25,0.01,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02266,1.5,0.0003846153846153846,0.0,0.002551020408163265,0.0,0.05,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02267,9.0,0.0019230769230769232,0.0,0.002551020408163265,1.0,0.05,0.0,0.0,0.0,5.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02268,3.0,0.0003846153846153846,0.0,0.00510204081632653,0.25,0.05,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02269,9.0,0.0019230769230769232,0.0,0.00510204081632653,1.0,0.01,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02270,6.0,0.0,0.0,0.00510204081632653,0.25,0.1,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02271,1.5,0.0019230769230769232,0.0,0.01020408163265306,1.0,0.1,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02272,0.0,0.0003846153846153846,0.0,0.002551020408163265,0.5,0.01,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02273,9.0,0.0019230769230769232,0.0,0.002551020408163265,0.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02274,1.0,0.0019230769230769232,0.0,0.0,1.0,0.01,0.0,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02275,0.0,0.0,0.0,0.002551020408163265,1.0,0.01,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02276,1.5,0.0019230769230769232,0.0,0.0,0.25,0.1,0.0,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02277,1.0,0.0003846153846153846,0.0,0.002551020408163265,0.0,0.01,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02278,1.0,0.0,0.0,0.01020408163265306,0.05,0.05,0.0,0.0,0.0,5.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02279,6.0,0.0,0.0,0.00510204081632653,0.05,0.05,0.0022222222222222222,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02280,6.0,0.0007692307692307692,0.0,0.00510204081632653,0.5,0.5,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02281,0.5,0.0,0.0,0.00510204081632653,0.05,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02282,3.0,0.0,0.0,0.00510204081632653,1.0,0.5,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02283,1.0,0.0007692307692307692,0.0,0.01020408163265306,0.05,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02284,0.5,0.0003846153846153846,0.0,0.00510204081632653,1.0,0.1,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02285,9.0,0.0019230769230769232,0.0,0.00510204081632653,0.25,0.5,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02286,0.0,0.0003846153846153846,0.0,0.0,1.0,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02287,3.0,0.0,0.0,0.0,0.05,0.05,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02288,9.0,0.0,0.0,0.00510204081632653,0.0,0.5,0.0,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02289,0.0,0.0007692307692307692,0.0,0.00510204081632653,0.0,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02290,1.5,0.0003846153846153846,0.0,0.01020408163265306,0.05,0.1,0.0,0.0,0.0,5.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02291,1.5,0.0,0.0,0.002551020408163265,1.0,0.1,0.0044444444444444444,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02292,6.0,0.0019230769230769232,0.0,0.0,0.25,0.5,0.0022222222222222222,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02293,9.0,0.0,0.0,0.01020408163265306,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02294,3.0,0.0003846153846153846,0.0,0.0,1.0,0.5,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02295,9.0,0.0003846153846153846,0.0,0.002551020408163265,0.25,0.5,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02296,1.5,0.0019230769230769232,0.0,0.0,0.05,0.5,0.0,0.0,0.0,5.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02297,1.5,0.0003846153846153846,0.0,0.002551020408163265,0.0,0.5,0.0022222222222222222,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02298,6.0,0.0019230769230769232,0.0,0.002551020408163265,0.05,0.1,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02299,6.0,0.0,0.0,0.002551020408163265,0.5,0.1,0.0,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02300,9.0,0.0019230769230769232,0.0,0.00510204081632653,0.0,0.5,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02301,6.0,0.0003846153846153846,0.0,0.00510204081632653,0.05,0.5,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02302,0.5,0.0,0.0,0.0,0.05,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02303,1.0,0.0007692307692307692,0.0,0.01020408163265306,0.5,0.01,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02304,1.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02305,6.0,0.0003846153846153846,0.0,0.00510204081632653,0.05,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02306,1.5,0.0,0.0,0.01020408163265306,1.0,0.5,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02307,3.0,0.0003846153846153846,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02308,1.5,0.0007692307692307692,0.0,0.00510204081632653,1.0,0.5,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02309,6.0,0.0007692307692307692,0.0,0.01020408163265306,0.0,0.5,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02310,0.5,0.0003846153846153846,0.0,0.01020408163265306,1.0,0.5,0.0044444444444444444,0.0,0.0,2.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02311,9.0,0.0,0.0,0.01020408163265306,0.0,0.1,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02312,1.5,0.0007692307692307692,0.0,0.01020408163265306,0.5,0.01,0.0,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02313,9.0,0.0003846153846153846,0.0,0.002551020408163265,0.05,0.05,0.0,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02314,0.5,0.0003846153846153846,0.0,0.01020408163265306,0.5,0.1,0.0,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02315,3.0,0.0003846153846153846,0.0,0.00510204081632653,0.05,0.1,0.0,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02316,0.5,0.0003846153846153846,0.0,0.0,0.25,0.01,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02317,6.0,0.0019230769230769232,0.0,0.01020408163265306,0.25,0.01,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02318,9.0,0.0019230769230769232,0.0,0.00510204081632653,1.0,0.5,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02319,1.5,0.0003846153846153846,0.0,0.00510204081632653,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02320,1.0,0.0003846153846153846,0.0,0.01020408163265306,0.25,0.05,0.0,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02321,0.5,0.0003846153846153846,0.0,0.01020408163265306,1.0,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02322,3.0,0.0019230769230769232,0.0,0.01020408163265306,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02323,0.0,0.0003846153846153846,0.0,0.00510204081632653,0.05,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02324,3.0,0.0,0.0,0.002551020408163265,0.0,0.5,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02325,0.5,0.0,0.0,0.0,1.0,0.5,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02326,3.0,0.0003846153846153846,0.0,0.00510204081632653,0.25,0.05,0.0,0.0,0.0,2.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02327,9.0,0.0019230769230769232,0.0,0.002551020408163265,1.0,0.01,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02328,0.0,0.0,0.0,0.002551020408163265,0.25,0.1,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02329,3.0,0.0003846153846153846,0.0,0.01020408163265306,1.0,0.01,0.0022222222222222222,0.0,0.0,5.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02330,0.5,0.0007692307692307692,0.0,0.00510204081632653,0.5,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02331,1.0,0.0019230769230769232,0.0,0.01020408163265306,1.0,0.01,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02332,1.0,0.0003846153846153846,0.0,0.0,0.5,0.5,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02333,0.0,0.0007692307692307692,0.0,0.0,1.0,0.1,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02334,1.5,0.0,0.0,0.00510204081632653,0.0,0.01,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02335,1.0,0.0,0.0,0.00510204081632653,0.5,0.01,0.0,0.0,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02336,3.0,0.0003846153846153846,0.0,0.01020408163265306,0.5,0.05,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02337,9.0,0.0019230769230769232,0.0,0.01020408163265306,0.05,0.05,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02338,1.5,0.0003846153846153846,0.0,0.01020408163265306,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02339,3.0,0.0007692307692307692,0.0,0.00510204081632653,0.5,0.5,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02340,1.0,0.0007692307692307692,0.0,0.002551020408163265,0.25,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02341,3.0,0.0,0.0,0.01020408163265306,1.0,0.05,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02342,0.0,0.0007692307692307692,0.0,0.01020408163265306,0.05,0.5,0.0,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02343,0.0,0.0,0.0,0.002551020408163265,0.0,0.1,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02344,3.0,0.0019230769230769232,0.0,0.0,1.0,0.01,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02345,6.0,0.0007692307692307692,0.0,0.00510204081632653,0.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02346,9.0,0.0,0.0,0.01020408163265306,0.25,0.5,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02347,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02348,1.5,0.0007692307692307692,0.0,0.01020408163265306,0.5,0.05,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02349,1.0,0.0003846153846153846,0.0,0.01020408163265306,0.5,0.01,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02350,1.5,0.0019230769230769232,0.0,0.01020408163265306,1.0,0.1,0.0,0.0,0.0,5.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02351,0.5,0.0019230769230769232,0.0,0.0,0.5,0.5,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02352,0.5,0.0,0.0,0.00510204081632653,0.05,0.1,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02353,0.0,0.0,0.0,0.01020408163265306,1.0,0.1,0.0,0.0,0.0,0.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02354,6.0,0.0003846153846153846,0.0,0.01020408163265306,0.25,0.5,0.0,0.0,0.0,2.5,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02355,6.0,0.0,0.0,0.00510204081632653,0.05,0.1,0.0,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02356,9.0,0.0007692307692307692,0.0,0.01020408163265306,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02357,0.5,0.0007692307692307692,0.0,0.0,0.5,0.1,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02358,3.0,0.0003846153846153846,0.0,0.01020408163265306,1.0,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02359,1.0,0.0019230769230769232,0.0,0.01020408163265306,0.0,0.5,0.0,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02360,0.0,0.0007692307692307692,0.0,0.002551020408163265,1.0,0.1,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02361,6.0,0.0003846153846153846,0.0,0.01020408163265306,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02362,9.0,0.0003846153846153846,0.0,0.00510204081632653,1.0,0.05,0.0,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02363,3.0,0.0019230769230769232,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02364,0.0,0.0003846153846153846,0.0,0.0,0.25,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02365,1.5,0.0003846153846153846,0.0,0.0,1.0,0.1,0.0022222222222222222,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02366,1.0,0.0007692307692307692,0.0,0.002551020408163265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02367,1.5,0.0007692307692307692,0.0,0.002551020408163265,0.5,0.1,0.0,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02368,9.0,0.0,0.0,0.0,1.0,0.0,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02369,9.0,0.0003846153846153846,0.0,0.002551020408163265,0.5,0.01,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02370,1.0,0.0007692307692307692,0.0,0.00510204081632653,0.5,0.01,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02371,9.0,0.0,0.0,0.0,0.25,0.05,0.0022222222222222222,0.0,0.0,5.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02372,0.5,0.0,0.0,0.00510204081632653,0.25,0.5,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02373,1.5,0.0007692307692307692,0.0,0.00510204081632653,0.5,0.05,0.0,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02374,1.5,0.0007692307692307692,0.0,0.01020408163265306,0.25,0.01,0.0,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02375,9.0,0.0019230769230769232,0.0,0.0,1.0,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02376,0.0,0.0,0.0,0.0,0.0,0.1,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02377,6.0,0.0007692307692307692,0.0,0.01020408163265306,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02378,6.0,0.0019230769230769232,0.0,0.01020408163265306,0.5,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02379,9.0,0.0019230769230769232,0.0,0.002551020408163265,0.25,0.01,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02380,1.0,0.0019230769230769232,0.0,0.01020408163265306,1.0,0.05,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02381,0.5,0.0007692307692307692,0.0,0.0,0.05,0.05,0.0,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02382,6.0,0.0007692307692307692,0.0,0.002551020408163265,0.05,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02383,1.5,0.0003846153846153846,0.0,0.0,1.0,0.01,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02384,3.0,0.0003846153846153846,0.0,0.002551020408163265,0.25,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02385,0.0,0.0019230769230769232,0.0,0.002551020408163265,0.05,0.05,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02386,0.0,0.0019230769230769232,0.0,0.002551020408163265,0.05,0.05,0.0022222222222222222,0.0,0.0,5.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02387,9.0,0.0019230769230769232,0.0,0.00510204081632653,0.05,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_02388,0.0,0.0003846153846153846,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_02389,9.0,0.0,0.0,0.002551020408163265,0.0,0.01,0.0,0.0,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02390,9.0,0.0003846153846153846,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_02391,9.0,0.0003846153846153846,0.0,0.01020408163265306,1.0,0.01,0.0,0.0,0.0,2.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
